537,1984
538,1984
539,2015
540,1983
541,1985
542,2012
543,1982
544,2015
545,2011
546,1982
547,1984
548,1984
549,2013
550,1982
551,1983
552,2018
553,2008
554,1975
555,2002
556,2015
557,1972
558,1982
559,1986
560,2016
561,1985
562,2016
563,2013
564,1982
565,1984
566,2013
567,1989
568,1982
569,2018
570,2013
571,1986
572,1979
573,2010
574,1980
575,1982
576,2015
577,1982
578,2018
579,2011
580,1977
581,2003
582,2005
583,1977
584,1985
585,2012
586,1984
587,1981
588,1986
589,2017
590,1981
591,1984
592,2017
593,2014
594,2017
595,1985
596,1984
597,2016
598,1986
599,2010
600,1976
601,1984
602,2015
603,1983
604,1984
605,2017
606,1984
607,2011
608,1985
609,2009
610,1984
611,2017
612,1983
613,2016
614,1991
615,1984
616,2012
617,1972
618,1969
619,2006
620,1971
621,1984
622,1989
623,2015
624,1973
625,1973
626,2000
627,1978
628,2003
629,2008
630,1980
631,1985
632,1984
633,2017
634,1981
635,1979
636,2018
637,2016
638,1987
639,2015
640,1989
641,1985
642,2013
643,1981
644,2015
645,1990
646,2017
647,1982
648,1983
649,1979
650,2012
651,1986
652,1985
653,2016
654,1984
655,1984
656,2016
657,1971
658,2002
659,1976
660,1984
661,2014
662,1988
663,1985
664,1983
665,2016
666,1980
667,1987
668,2014
669,1984
670,2018
671,1989
672,2014
673,1983
674,1984
675,2014
676,1988
677,1989
678,2013
679,1982
680,1981
681,2008
682,1984
683,1982
684,2015
685,1983
686,1985
687,2012
688,1982
689,2016
690,1983
691,2012
692,1983
693,1988
694,2017
695,1981
696,2015
697,1983
698,1983
699,1980
700,2012
701,1982
702,2009
703,1979
704,1985
705,2018
706,2015
707,1986
708,1985
709,2017
710,1987
711,1980
712,1968
713,2002
714,1982
715,2013
716,1985
717,1981
718,2011
719,1982
720,1984
721,2012
722,2018
723,1988
724,1986
725,1986
726,2014
727,1985
728,1985
729,2015
730,1987
731,1986
732,2014
733,1984
734,2010
735,1986
736,1974
737,1981
738,2016
739,2007
740,1986
741,1992
742,2018
743,1983
744,2013
745,1984
746,1983
747,2004
748,1981
749,1986
750,1988
751,2014
752,1977
753,2012
754,1980
755,1985
756,2015
757,1987
758,1988
759,2016
760,1985
761,1986
762,2014
763,1983
764,2016
765,1985
766,1987
767,2017
768,1983
769,1984
770,2015
771,1978
772,2017
773,1985
774,1984
775,2016
776,1984
777,1985
778,1984
779,2016
780,1986
781,1987
782,2014
783,1983
784,2017
785,2013
786,1984
787,1977
788,2004
789,1976
790,1981
791,1979
792,2008
793,2006
794,1981
795,2017
796,1988
797,1986
798,1988
799,2017
800,1972
801,2004
802,1969
803,2002
804,1984
805,2016
806,2011
807,1985
808,1987
809,2016
810,1990
811,1983
812,2015
813,2013
814,1985
815,1987
816,1988
817,2012
818,1982
819,2014
820,1984
821,1983
822,1979
823,2014
824,1984
825,2014
826,2015
827,1987
828,1987
829,2012
830,1988
831,1975
832,2015
833,1983
834,1983
835,1987
836,2014
837,1990
838,1989
839,2017
840,1988
841,1988
842,2017
843,1983
844,2014
845,1978
846,2017
847,1982
848,2005
849,2017
850,1982
851,1985
852,2016
853,1984
854,1981
855,2018
856,1981
857,1981
858,2018
859,1975
860,1986
861,2014
862,1985
863,1986
864,2016
865,1991
866,1977
867,1972
868,2003
869,1976
870,1978
871,2004
872,1983
873,2018
874,2013
875,1984
876,1982
877,2009
878,2018
879,1984
880,1985
881,1983
882,2014
883,1985
884,2018
885,1987
886,1986
887,1990
888,2015
889,2013
890,1985
891,1983
892,2014
893,1986
894,1982
895,2014
896,1985
897,1987
898,2012
899,1989
900,1988
901,2016
902,1989
903,1987
904,2018
905,1985
906,1989
907,2016
908,1987
909,2015
910,1986
911,1985
912,2017
913,1985
914,1984
915,2013
916,1982
917,2018
918,1984
919,1993
920,2016
921,1971
922,1998
923,1998
924,1986
925,2016
926,1985
927,1986
928,2015
929,1986
930,2015
931,1979
932,1980
933,2013
934,1986
935,2016
936,2015
937,1984
938,1984
939,1985
940,2017
941,1983
942,2016
943,1983
944,1986
945,2016
946,1984
947,1987
948,2018
949,1983
950,1989
951,2014
952,1987
953,2017
954,1987
955,1990
956,2016
957,1985
958,1987
959,2018
960,1985
961,2016
962,1988
963,1986
964,1989
965,2015
966,1986
967,1993
968,2015
969,1986
970,1993
971,2018
972,1987
973,1987
974,2015
975,1984
976,2011
977,1978
978,2018
979,1983
980,2012
981,1978
982,1984
983,2014
984,1985
985,1975
986,1960
987,2011
988,1975
989,2004
990,1977
991,1974
992,2012
993,1980
994,1985
995,2017
996,1986
997,1984
998,2008
999,2015
1000,1979
1001,1983
1002,2013
1003,2017
1004,1981
1005,1985
1006,2011
1007,1982
1008,1986
1009,2018
1010,1989
1011,2015
1012,1981
1013,2012
1014,2016
1015,1984
1016,1987
1017,1986
1018,2014
1019,2017
1020,1982
1021,2018
1022,1989
1023,1986
1024,2014
1025,1982
1026,1982
1027,1984
1028,2018
1029,2014
1030,1986
1031,2015
1032,1983
1033,1987
1034,1986
1035,2015
1036,1984
1037,1984
1038,2013
1039,1986
1040,2018
1041,1989
1042,1982
1043,1981
1044,2015
1045,1987
1046,2014
1047,2016
1048,1986
1049,1986
1050,1987
1051,2018
1052,1984
1053,2012
1054,1990
1055,1972
1056,1976
1057,2001
1058,1986
1059,1986
1060,2012
1061,1979
1062,2008
1063,1981
1064,1977
1065,2005
1066,1979
1067,2011
1068,1986
1069,2018
1070,1989
1071,1984
1072,1988
1073,2017
1074,1984
1075,1985
1076,2016
1077,1986
1078,1986
1079,2014
1080,1985
1081,1989
1082,2015
1083,1985
1084,1989
1085,2015
1086,1986
1087,1986
1088,2016
1089,1971
1090,2016
1091,2001
1092,1975
1093,1983
1094,1986
1095,2014
1096,1986
1097,1986
1098,2013
1099,1986
1100,1982
1101,2012
1102,1984
1103,1981
1104,2009
1105,1987
1106,1987
1107,2016
1108,1985
1109,2017
1110,1989
1111,1987
1112,1985
1113,2012
1114,1986
1115,1984
1116,2013
1117,1975
1118,2001
1119,1971
1120,1985
1121,2016
1122,1984
1123,1985
1124,2016
1125,1984
1126,1977
1127,1983
1128,2004
1129,2013
1130,1988
1131,1988
1132,2015
1133,1986
1134,2016
1135,1989
1136,1988
1137,2017
1138,1981
1139,1986
1140,1987
1141,2014
1142,2018
1143,1982
1144,2013
1145,1980
1146,1988
1147,1986
1148,2014
1149,1983
1150,2017
1151,1985
1152,2013
1153,1988
1154,2015
1155,1981
1156,1987
1157,2016
1158,1988
1159,1982
1160,2008
1161,2015
1162,1976
1163,1985
1164,1985
1165,2016
1166,1982
1167,1981
1168,2009
1169,1986
1170,1990
1171,2014
1172,1983
1173,2018
1174,2016
1175,1982
1176,1984
1177,1983
1178,2018
1179,2005
1180,1987
1181,1988
1182,2018
1183,1984
1184,1986
1185,2016
1186,1983
1187,1985
1188,2014
1189,1986
1190,2015
1191,2018
1192,1986
1193,1981
1194,1977
1195,2014
1196,1986
1197,1985
1198,2015
1199,1987
1200,1986
1201,2015
1202,1987
1203,1986
1204,2017
1205,1986
1206,2015
1207,1986
1208,2018
1209,1988
1210,2014
1211,1987
1212,1986
1213,1987
1214,2015
1215,1987
1216,1991
1217,2018
1218,1987
1219,2017
1220,1989
1221,1987
1222,1987
1223,2016
1224,1985
1225,1987
1226,2016
1227,1986
1228,2016
1229,1987
1230,1987
1231,2014
1232,1986
1233,1985
1234,2013
1235,1988
1236,1987
1237,1987
1238,2017
1239,1982
1240,1979
1241,2011
1242,1987
1243,1987
1244,2017
1245,2017
1246,1982
1247,2008
1248,1980
1249,1974
1250,1983
1251,2015
1252,1985
1253,2018
1254,1992
1255,1986
1256,2018
1257,1982
1258,1987
1259,1985
1260,2016
1261,1986
1262,2016
1263,2018
1264,1990
1265,1985
1266,2015
1267,1985
1268,1980
1269,2007
1270,1979
1271,1987
1272,1988
1273,2018
1274,1986
1275,1989
1276,2017
1277,1986
1278,2014
1279,1984
1280,1984
1281,2015
1282,1990
1283,1987
1284,2013
1285,1991
1286,1986
1287,2016
1288,1986
1289,2015
1290,2016
1291,1983
1292,2016
1293,1987
1294,1984
1295,1988
1296,2013
1297,2017
1298,1981
1299,1984
1300,2009
1301,1987
1302,1987
1303,2016
1304,1975
1305,2003
1306,1974
1307,1984
1308,2015
1309,1986
1310,2018
1311,1987
1312,2017
1313,1989
1314,1986
1315,2018
1316,1987
1317,1984
1318,1987
1319,2015
1320,2011
1321,1986
1322,1986
1323,2016
1324,1984
1325,2018
1326,1978
1327,2008
1328,1987
1329,2016
1330,2018
1331,1983
1332,1986
1333,1989
1334,2017
1335,1983
1336,1984
1337,2017
1338,1989
1339,1989
1340,2018
1341,1985
1342,1985
1343,2013
1344,1987
1345,1988
1346,2018
1347,1987
1348,1984
1349,2015
1350,1985
1351,2014
1352,1990
1353,2017
1354,1983
1355,1985
1356,2017
1357,1984
1358,2018
1359,1984
1360,2015
1361,1985
1362,2013
1363,1985
1364,1986
1365,1982
1366,2014
1367,1987
1368,2018
1369,1988
1370,1982
1371,2014
1372,1983
1373,1986
1374,1986
1375,2016
1376,1985
1377,1987
1378,2016
1379,1985
1380,1983
1381,2015
1382,1989
1383,1987
1384,2017
1385,1987
1386,2018
1387,1988
1388,1988
1389,2017
1390,1988
1391,1987
1392,1989
1393,2015
1394,1985
1395,2016
1396,1988
1397,2018
1398,1987
1399,1989
1400,2018
1401,1987
1402,2018
1403,1988
1404,1988
1405,1989
1406,2018
1407,1985
1408,2017
1409,1988
1410,1988
1411,1989
1412,2018
1413,1987
1414,1983
1415,2015
1416,1988
1417,2015
1418,1987
1419,2016
1420,1986
1421,2014
1422,1989
1423,1980
1424,2010
1425,2016
1426,1980
1427,1986
1428,1987
1429,2017
1430,1984
1431,2017
1432,1984
1433,1988
1434,1988
1435,2015
1436,1987
1437,2018
1438,1991
1439,1986
1440,1989
1441,2016
1442,2018
1443,1987
1444,1984
1445,2017
1446,1980
1447,2014
1448,1980
1449,1985
1450,1985
1451,2014
1452,1989
1453,2017
1454,1988
1455,1988
1456,1988
1457,2016
1458,1986
1459,2018
1460,1986
1461,1984
1462,2018
1463,1982
1464,1984
1465,2013
1466,1985
1467,1988
1468,2018
1469,1990
1470,1986
1471,2014
1472,1984
1473,1989
1474,1989
1475,2018
1476,1987
1477,1989
1478,2017
1479,1989
1480,2018
1481,1989
1482,1988
1483,1984
1484,2014
1485,1985
1486,2016
1487,1990
1488,1987
1489,2015
1490,1985
1491,1990
1492,2017
1493,1988
1494,1987
1495,2018
1496,1985
1497,1989
1498,1989
1499,2017
1500,1988
1501,2017
1502,2017
1503,1987
1504,1988
1505,2017
1506,1989
1507,1986
1508,2016
1509,1987
1510,1987
1511,2016
1512,1988
1513,1986
1514,1987
1515,2016
1516,1988
1517,1993
1518,2018
1519,1988
1520,2018
1521,2018
1522,1987
1523,1986
1524,1988
1525,2016
1526,1989
1527,1988
1528,2018
1529,1986
1530,2015
1531,1986
1532,1988
1533,1990
1534,2017
1535,1988
1536,2017
1537,1989
1538,1986
1539,2017
1540,1985
1541,1980
1542,2003
1543,2017
1544,1979
1545,1967
1546,1977
1547,2015
1548,2002
1549,1980
1550,2016
1551,1983
1552,1982
1553,2012
1554,1983
1555,1979
1556,1985
1557,2012
1558,1983
1559,2018
1560,2014
1561,1980
1562,1985
1563,2012
1564,1980
1565,1979
1566,2017
1567,1980
1568,1982
1569,1979
1570,2018
1571,2014
1572,1990
1573,1990
1574,2018
1575,1978
1576,2018
1577,1985
1578,1976
1579,2008
1580,1975
1581,1980
1582,2008
1583,2016
1584,1979
1585,1983
1586,2016
1587,1986
1588,1976
1589,1984
1590,2007
1591,2007
1592,1986
1593,2012
1594,1985
1595,1978
1596,1977
1597,2001
1598,2009
1599,1984
1600,2015
1601,1985
1602,1982
1603,2013
1604,2015
1605,1985
1606,1971
1607,1992
1608,1996
1609,1971
1610,1978
1611,1979
1612,2016
1613,2001
1614,1983
1615,1979
1616,2017
1617,2010
1618,1986
1619,2015
1620,1981
1621,1989
1622,1984
1623,2017
1624,1979
1625,1975
1626,2002
1627,1982
1628,1983
1629,2014
1630,1983
1631,2012
1632,1984
1633,1983
1634,2015
1635,1987
1636,1986
1637,2012
1638,1987
1639,1985
1640,1987
1641,2013
1642,1980
1643,2008
1644,1979
1645,2018
1646,1977
1647,1987
1648,2015
1649,1978
1650,1983
1651,2007
1652,1986
1653,1986
1654,2018
1655,1984
1656,2014
1657,2012
1658,1983
1659,1987
1660,1989
1661,2017
1662,1981
1663,2008
1664,1982
1665,1980
1666,2011
1667,2017
1668,1975
1669,2008
1670,1980
1671,1983
1672,2016
1673,1982
1674,2013
1675,1972
1676,1971
1677,1995
1678,1966
1679,1995
1680,1993
1681,1984
1682,2017
1683,1981
1684,1972
1685,1982
1686,2010
1687,1983
1688,1984
1689,2008
1690,1985
1691,1981
1692,2012
1693,1983
1694,2012
1695,1987
1696,1986
1697,2017
1698,1987
1699,2013
1700,1990
1701,2018
1702,1985
1703,1986
1704,2017
1705,1986
1706,1982
1707,2016
1708,1979
1709,1985
1710,2016
1711,2013
1712,1985
1713,1982
1714,1969
1715,2009
1716,1984
1717,1981
1718,2011
1719,1979
1720,2012
1721,1986
1722,1984
1723,2013
1724,1983
1725,1980
1726,2013
1727,1984
1728,1984
1729,2015
1730,1983
1731,1984
1732,2014
1733,1981
1734,1981
1735,2008
1736,1982
1737,2016
1738,1970
1739,1971
1740,2001
1741,1988
1742,1988
1743,2017
1744,1983
1745,2010
1746,1978
1747,1982
1748,1987
1749,2015
1750,1985
1751,2015
1752,1986
1753,1979
1754,2005
1755,2018
1756,1979
1757,1974
1758,2004
1759,1975
1760,2015
1761,1983
1762,1982
1763,2013
1764,1976
1765,2010
1766,2006
1767,1982
1768,1969
1769,1995
1770,1956
1771,1995
1772,1978
1773,2016
1774,1978
1775,2011
1776,1972
1777,2015
1778,1978
1779,1983
1780,1980
1781,2016
1782,1968
1783,1971
1784,1996
1785,1986
1786,1982
1787,2017
1788,1980
1789,1978
1790,2009
1791,1981
1792,2016
1793,1983
1794,2013
1795,1989
1796,1986
1797,2017
1798,1983
1799,2016
1800,1980
1801,2013
1802,1983
1803,2015
1804,2010
1805,1983
1806,1980
1807,2012
1808,1986
1809,2018
1810,1980
1811,2009
1812,1977
1813,1984
1814,1978
1815,2004
1816,1973
1817,1972
1818,2004
1819,1974
1820,1975
1821,1998
1822,1978
1823,1978
1824,2009
1825,1981
1826,2011
1827,1981
1828,1982
1829,1982
1830,2009
1831,1975
1832,2004
1833,1979
1834,1987
1835,1986
1836,2018
1837,1987
1838,2018
1839,1990
1840,1978
1841,2007
1842,2016
1843,1982
1844,1973
1845,2003
1846,1972
1847,1974
1848,1976
1849,2005
1850,1985
1851,2009
1852,2016
1853,1987
1854,1960
1855,1977
1856,2000
1857,1978
1858,1982
1859,2018
1860,2016
1861,1986
1862,1985
1863,2012
1864,1989
1865,1989
1866,2013
1867,1985
1868,1985
1869,2015
1870,1985
1871,1980
1872,2015
1873,1965
1874,2000
1875,1967
1876,1988
1877,2014
1878,1987
1879,1974
1880,1999
1881,1973
1882,1970
1883,1970
1884,2001
1885,1974
1886,1975
1887,1998
1888,1988
1889,2018
1890,2015
1891,1986
1892,1984
1893,1982
1894,2013
1895,1979
1896,2016
1897,1979
1898,1985
1899,2012
1900,1990
1901,1975
1902,2007
1903,1973
1904,1982
1905,2014
1906,1987
1907,1979
1908,1979
1909,2012
1910,1979
1911,1978
1912,2001
1913,1980
1914,1987
1915,2010
1916,1986
1917,1988
1918,2017
1919,1983
1920,1974
1921,2012
1922,1973
1923,2001
1924,1971
1925,1972
1926,2000
1927,1979
1928,1982
1929,2011
1930,1976
1931,1985
1932,1985
1933,2013
1934,1987
1935,1992
1936,2018
1937,2015
1938,1967
1939,2009
1940,2017
1941,1981
1942,1992
1943,1963
1944,1966
1945,2008
1946,1980
1947,2016
1948,2007
1949,1979
1950,1972
1951,1972
1952,2000
1953,1976
1954,1976
1955,2003
1956,1975
1957,1973
1958,2008
1959,2004
1960,1986
1961,2009
1962,1984
1963,1984
1964,2017
1965,2012
1966,1981
1967,1979
1968,2007
1969,1981
1970,1983
1971,1979
1972,2018
1973,2013
1974,1986
1975,2015
1976,2016
1977,1987
1978,1983
1979,2016
1980,2010
1981,1983
1982,1979
1983,1977
1984,2008
1985,1982
1986,2011
1987,2005
1988,1976
1989,1981
1990,1983
1991,2008
1992,1979
1993,2013
1994,1979
1995,1972
1996,2004
1997,1978
1998,1970
1999,1975
2000,2001
2001,1981
2002,1982
2003,2005
2004,1983
2005,2010
2006,1988
2007,2018
2008,2018
2009,1970
2010,1976
2011,2008
2012,1999
2013,1979
2014,2009
2015,1983
2016,2018
2017,1972
2018,1997
2019,1972
2020,1989
2021,1988
2022,2018
2023,1980
2024,1979
2025,2012
2026,2017
2027,1987
2028,1988
2029,2015
2030,1977
2031,2007
2032,1982
2033,1986
2034,2014
2035,1992
2036,1984
2037,1987
2038,2018
2039,1979
2040,2011
2041,1984
2042,1977
2043,2017
2044,2010
2045,1980
2046,1983
2047,1983
2048,2013
2049,1987
2050,2014
2051,1990
2052,2017
2053,1985
2054,1984
2055,2016
2056,1982
2057,1983
2058,2008
2059,1984
2060,2012
2061,2016
2062,1984
2063,1984
2064,2010
2065,2013
2066,1984
2067,1978
2068,2002
2069,1980
2070,1983
2071,1989
2072,2017
2073,2015
2074,1986
2075,1985
2076,2016
2077,1979
2078,1985
2079,2008
2080,1973
2081,2013
2082,2015
2083,1981
2084,1986
2085,2016
2086,1992
2087,1989
2088,2016
2089,1983
2090,1972
2091,1974
2092,1996
2093,1988
2094,1991
2095,2016
2096,1986
2097,1989
2098,2017
2099,1978
2100,1982
2101,2004
2102,1981
2103,2015
2104,1977
2105,1977
2106,1976
2107,2004
2108,1974
2109,1973
2110,2007
2111,1982
2112,1980
2113,2010
2114,1983
2115,2011
2116,1984
2117,1982
2118,1974
2119,2007
2120,2018
2121,1977
2122,2011
2123,1979
2124,1979
2125,2010
2126,1976
2127,2016
2128,1977
2129,2011
2130,1973
2131,1981
2132,1985
2133,2012
2134,1981
2135,1981
2136,2008
2137,1976
2138,2004
2139,1977
2140,1975
2141,1980
2142,2009
2143,1984
2144,1985
2145,2012
2146,2016
2147,1983
2148,1982
2149,2008
2150,1982
2151,2014
2152,1989
2153,2014
2154,1966
2155,1968
2156,2004
2157,1982
2158,1982
2159,2012
2160,1979
2161,2004
2162,1978
2163,2012
2164,1980
2165,2013
2166,1980
2167,1980
2168,2005
2169,2017
2170,1980
2171,1980
2172,2015
2173,1987
2174,1987
2175,2013
2176,1987
2177,2017
2178,1980
2179,2010
2180,2002
2181,1977
2182,1981
2183,2017
2184,1979
2185,2013
2186,1981
2187,1977
2188,2009
2189,1982
2190,2012
2191,1988
2192,1980
2193,1976
2194,2007
2195,1988
2196,1988
2197,2018
2198,1986
2199,2017
2200,1985
2201,2010
2202,1982
2203,1982
2204,2010
2205,1984
2206,2016
2207,2013
2208,1984
2209,1969
2210,1965
2211,1994
2212,1990
2213,2018
2214,1990
2215,1980
2216,2006
2217,1982
2218,1985
2219,2015
2220,1988
2221,1974
2222,1975
2223,2005
2224,1984
2225,1982
2226,2016
2227,1987
2228,2017
2229,2014
2230,1987
2231,1981
2232,2013
2233,1981
2234,1977
2235,1985
2236,2013
2237,1988
2238,2018
2239,1987
2240,1977
2241,2008
2242,1986
2243,1982
2244,2016
2245,1981
2246,2007
2247,1984
2248,1982
2249,2018
2250,2014
2251,1986
2252,2012
2253,1988
2254,2017
2255,1985
2256,2012
2257,1983
2258,2016
2259,1985
2260,2012
2261,1985
2262,1990
2263,1990
2264,2014
2265,2016
2266,1986
2267,2013
2268,1985
2269,2017
2270,1985
2271,1988
2272,2016
2273,1988
2274,2015
2275,2018
2276,1988
2277,1985
2278,1980
2279,2015
2280,2017
2281,1984
2282,2011
2283,1985
2284,1981
2285,2017
2286,1985
2287,1975
2288,2012
2289,2012
2290,1975
2291,2010
2292,1983
2293,1985
2294,2013
2295,1989
2296,1972
2297,1973
2298,1999
2299,1980
2300,2009
2301,1974
2302,1979
2303,1977
2304,2017
2305,2003
2306,1986
2307,2016
2308,1983
2309,1985
2310,2017
2311,2017
2312,1984
2313,1980
2314,2016
2315,2010
2316,1985
2317,1983
2318,1990
2319,2014
2320,1980
2321,1986
2322,2011
2323,1985
2324,2013
2325,1987
2326,1986
2327,2009
2328,1983
2329,1980
2330,2010
2331,1981
2332,1977
2333,2003
2334,1978
2335,2013
2336,1983
2337,2010
2338,1985
2339,1979
2340,1981
2341,2014
2342,2017
2343,1986
2344,1985
2345,2015
2346,1977
2347,2014
2348,1977
2349,2014
2350,1986
2351,1988
2352,2013
2353,1980
2354,1981
2355,2013
2356,1987
2357,2015
2358,2017
2359,1988
2360,1989
2361,1987
2362,2013
2363,1984
2364,2014
2365,1982
2366,1970
2367,1972
2368,2007
2369,2007
2370,1986
2371,2013
2372,1984
2373,1973
2374,1972
2375,1996
2376,1979
2377,1982
2378,2015
2379,1985
2380,2014
2381,1989
2382,1985
2383,1983
2384,2017
2385,1987
2386,2012
2387,1985
2388,1970
2389,1979
2390,2014
2391,1984
2392,2016
2393,1980
2394,2012
2395,1981
2396,2016
2397,2013
2398,1975
2399,1984
2400,1987
2401,2010
2402,1944
2403,1948
2404,1967
2405,1988
2406,2013
2407,1988
2408,1986
2409,1984
2410,2018
2411,1980
2412,2016
2413,1982
2414,2009
2415,1983
2416,1981
2417,2012
2418,1978
2419,1980
2420,2008
2421,2018
2422,1986
2423,2016
2424,1986
2425,1983
2426,1982
2427,2016
2428,1979
2429,2009
2430,1983
2431,1981
2432,1982
2433,2010
2434,1983
2435,1977
2436,2006
2437,2018
2438,1977
2439,2004
2440,1970
2441,2009
2442,1976
2443,1975
2444,2008
2445,1985
2446,2017
2447,1987
2448,1966
2449,2014
2450,1969
2451,1976
2452,2008
2453,1983
2454,1988
2455,2016
2456,1986
2457,2012
2458,1979
2459,2001
2460,1974
2461,1988
2462,1984
2463,2012
2464,1970
2465,2002
2466,1997
2467,1967
2468,1981
2469,2007
2470,1984
2471,1972
2472,1981
2473,2009
2474,2016
2475,1985
2476,2015
2477,1987
2478,1972
2479,1940
2480,1945
2481,1999
2482,1978
2483,1987
2484,1982
2485,2016
2486,1985
2487,2015
2488,1982
2489,1984
2490,2018
2491,1985
2492,1983
2493,2016
2494,2011
2495,1982
2496,1973
2497,2007
2498,1970
2499,1981
